age,education,hours-per-week,income,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male
31,13,40,<=50K,True,False,True,False,False,False,True,True
29,10,55,<=50K,False,False,False,False,False,False,True,True
28,7,40,<=50K,False,False,True,False,True,False,False,True
30,10,48,<=50K,False,False,True,False,False,False,True,True
44,14,35,>50K,False,False,False,False,False,False,True,True
75,6,70,<=50K,False,False,False,False,False,False,True,False
26,10,40,<=50K,False,False,False,False,True,False,False,True
33,13,50,>50K,False,True,False,False,False,False,True,True
57,14,65,>50K,False,True,False,False,False,False,True,True
47,3,55,>50K,False,True,False,False,False,False,True,True
41,9,40,>50K,False,False,False,False,False,False,True,True
21,10,37,<=50K,False,False,True,False,False,False,True,False
17,7,17,<=50K,False,False,True,False,False,False,True,True
22,10,15,<=50K,False,False,True,False,True,False,False,False
47,9,40,<=50K,False,False,False,False,False,False,True,True
45,13,40,>50K,False,False,False,False,False,False,True,True
32,11,50,<=50K,False,True,True,False,False,False,True,True
59,6,30,<=50K,False,False,True,False,True,False,False,False
38,9,50,<=50K,False,False,False,False,False,False,True,True
33,9,40,<=50K,False,False,True,False,False,False,True,False
41,9,40,<=50K,False,False,False,False,False,False,True,True
51,5,40,<=50K,False,False,False,False,False,False,True,True
42,9,48,<=50K,False,False,False,False,False,False,True,True
27,13,40,>50K,False,False,False,False,False,False,True,False
60,10,45,<=50K,False,False,False,False,False,False,True,True
64,9,35,<=50K,True,False,True,False,False,False,True,False
37,12,40,>50K,False,False,False,False,False,False,True,True
54,13,45,>50K,False,True,False,False,False,False,True,True
36,12,50,>50K,False,False,False,False,False,False,True,False
34,13,40,>50K,False,False,False,False,False,False,True,True
41,14,5,>50K,False,True,True,False,False,False,True,True
35,4,75,<=50K,False,True,False,False,False,False,True,True
63,14,68,>50K,False,True,False,False,False,False,True,True
46,9,40,<=50K,False,False,True,False,False,False,True,True
47,14,40,<=50K,False,True,True,False,False,False,True,True
24,13,65,<=50K,False,False,True,False,False,False,True,True
29,10,30,<=50K,False,False,True,False,False,False,True,True
74,10,18,<=50K,True,False,False,False,False,False,True,False
50,7,70,>50K,False,False,False,False,False,False,True,True
22,10,40,<=50K,False,False,True,False,False,False,True,False
48,8,40,<=50K,False,False,True,False,True,False,False,False
30,5,40,<=50K,False,False,False,False,False,False,True,True
32,13,40,<=50K,False,False,False,False,False,False,True,True
39,9,40,<=50K,False,False,False,False,False,False,True,True
49,10,40,>50K,False,False,False,False,False,False,True,True
25,13,40,<=50K,False,False,True,False,False,False,True,False
50,13,40,>50K,False,False,False,False,False,False,True,False
44,9,40,<=50K,False,False,False,False,False,False,True,True
65,11,60,<=50K,False,False,False,False,False,False,True,True
28,12,60,<=50K,True,False,False,False,False,False,True,True
55,13,40,<=50K,False,False,False,False,False,False,True,False
49,13,50,<=50K,True,False,True,False,False,False,True,False
31,9,12,<=50K,False,False,True,False,False,False,True,False
47,9,40,>50K,False,False,False,False,True,False,False,False
45,9,40,>50K,False,False,False,False,False,False,True,True
35,9,40,<=50K,False,False,True,False,True,False,False,False
34,13,60,<=50K,False,True,False,True,False,False,False,True
49,9,40,<=50K,True,False,False,False,True,False,False,True
27,9,42,<=50K,False,False,True,False,False,False,True,False
42,9,40,<=50K,False,False,False,False,False,False,True,True
64,9,40,<=50K,False,True,True,False,False,False,True,True
33,10,48,>50K,False,False,False,False,False,False,True,True
23,10,40,<=50K,False,False,True,False,False,False,True,False
45,14,50,>50K,False,False,False,False,False,False,True,True
34,9,40,<=50K,False,False,True,False,True,False,False,False
53,9,37,<=50K,False,False,True,False,False,False,True,False
22,6,30,<=50K,False,False,True,False,False,False,True,True
57,9,35,<=50K,True,False,True,False,False,False,True,False
23,4,40,<=50K,False,False,True,False,True,False,False,True
31,7,40,<=50K,False,False,True,False,False,False,True,True
23,13,22,<=50K,True,False,True,False,False,False,True,True
30,9,40,<=50K,False,False,True,False,False,False,True,False
32,13,50,>50K,True,False,True,False,False,False,True,False
42,12,40,>50K,False,False,False,False,True,False,False,False
51,4,40,<=50K,False,False,False,False,False,False,True,True
59,13,40,>50K,False,True,False,False,False,False,True,True
36,13,40,<=50K,False,False,True,False,False,False,True,False
45,9,40,<=50K,False,False,True,False,True,False,False,True
35,11,50,>50K,False,False,False,False,False,False,True,True
33,4,40,<=50K,False,False,False,False,False,False,True,True
43,11,40,<=50K,False,False,True,False,False,False,True,False
60,9,40,>50K,False,False,False,False,False,False,True,False
37,13,55,>50K,True,False,False,False,False,False,True,True
35,10,40,<=50K,False,False,True,False,False,False,True,False
36,10,52,<=50K,False,False,False,False,False,False,True,True
38,15,50,>50K,True,False,False,False,False,False,True,True
54,4,40,<=50K,False,False,False,False,False,False,True,True
51,11,40,>50K,False,False,False,False,False,False,True,True
45,12,45,>50K,False,False,False,False,False,False,True,True
63,10,40,<=50K,True,False,True,False,False,False,True,False
51,10,40,>50K,False,False,False,False,False,False,True,True
58,14,18,<=50K,False,True,True,False,False,False,True,True
64,9,40,<=50K,True,False,True,False,False,False,True,False
20,10,40,<=50K,False,False,True,False,False,False,True,True
44,13,40,>50K,True,False,False,True,False,False,False,True
39,13,48,<=50K,False,False,True,False,False,False,True,False
45,10,40,<=50K,True,False,True,False,False,False,True,False
44,16,55,>50K,False,False,False,False,False,False,True,True
22,10,40,<=50K,True,False,True,False,False,False,True,False
63,9,40,>50K,False,True,False,False,False,False,True,True
26,11,40,<=50K,False,False,True,False,True,False,False,True
42,13,45,<=50K,False,True,False,False,False,False,True,True
20,9,25,<=50K,False,False,True,False,False,False,True,False
29,14,40,>50K,False,False,False,False,False,False,True,True
38,13,40,<=50K,True,False,True,True,False,False,False,True
25,9,40,<=50K,False,False,True,False,False,False,True,True
27,13,50,<=50K,False,False,False,False,False,False,True,True
46,11,40,<=50K,False,False,True,False,False,False,True,False
31,10,60,<=50K,False,False,True,False,False,False,True,True
24,11,35,<=50K,False,False,True,False,False,False,True,True
43,10,50,>50K,False,False,False,False,False,False,True,True
23,8,21,<=50K,False,False,True,False,False,False,True,True
32,9,37,<=50K,True,False,True,False,True,False,False,False
44,9,40,<=50K,False,False,False,False,False,False,True,True
40,13,40,<=50K,False,True,False,False,False,False,True,True
38,9,40,<=50K,False,False,True,False,False,False,True,True
23,11,40,<=50K,False,False,True,False,False,False,True,True
19,10,10,<=50K,False,False,True,False,False,False,True,False
41,10,40,<=50K,False,False,False,False,False,False,True,True
48,9,40,<=50K,False,False,False,False,False,False,True,True
23,10,40,<=50K,False,False,False,False,False,False,True,True
47,12,35,<=50K,False,False,False,False,False,False,True,False
42,9,40,<=50K,False,False,False,False,False,False,True,True
17,6,10,<=50K,False,False,True,False,False,False,True,False
29,15,70,<=50K,True,False,True,False,False,False,True,False
21,10,20,<=50K,True,False,True,False,False,False,True,False
31,9,40,>50K,False,False,False,False,False,False,True,True
27,13,40,<=50K,True,False,True,False,False,False,True,False
29,16,40,<=50K,False,False,True,False,False,False,True,True
23,13,45,<=50K,False,False,True,False,False,False,True,False
41,14,55,>50K,False,False,False,True,False,False,False,True
46,13,35,>50K,True,False,False,False,False,False,True,True
34,10,25,<=50K,False,False,False,False,True,False,False,False
42,9,24,<=50K,False,True,False,False,False,False,True,True
18,9,15,<=50K,False,False,True,False,False,False,True,False
46,9,37,<=50K,False,False,True,False,False,False,True,True
52,10,40,>50K,False,False,False,False,False,False,True,True
56,9,40,<=50K,False,False,True,False,False,False,True,False
21,11,40,<=50K,False,False,True,False,False,False,True,True
22,9,20,<=50K,False,True,True,False,False,False,True,True
31,13,45,<=50K,False,False,True,False,False,False,True,False
41,9,60,<=50K,False,True,False,False,False,False,True,True
25,10,40,<=50K,False,False,True,False,False,False,True,False
43,13,60,<=50K,False,True,True,False,False,False,True,True
45,9,40,<=50K,False,False,True,False,False,False,True,False
26,10,60,<=50K,False,False,True,False,False,False,True,True
90,10,35,<=50K,False,False,True,True,False,False,False,True
45,13,40,>50K,False,False,False,False,False,False,True,True
30,13,40,>50K,False,False,False,False,False,False,True,False
42,10,40,<=50K,False,False,False,False,False,False,True,True
20,10,35,<=50K,False,False,True,False,False,False,True,True
53,13,40,>50K,False,False,False,False,False,False,True,True
64,9,38,<=50K,True,False,False,False,False,False,True,False
56,4,20,<=50K,False,False,False,False,False,False,True,True
42,10,40,>50K,False,False,False,False,False,False,True,True
26,13,40,>50K,False,False,False,False,False,False,True,False
31,12,40,<=50K,True,False,True,False,False,False,False,False
40,13,40,<=50K,False,False,False,False,False,False,True,False
58,10,40,<=50K,False,False,False,False,False,False,True,True
41,13,40,<=50K,False,False,False,False,False,False,True,True
58,9,47,<=50K,False,True,True,False,False,False,True,True
62,14,60,>50K,True,False,False,False,False,False,True,True
65,13,60,>50K,False,True,False,False,False,False,True,True
40,10,40,<=50K,False,False,True,False,False,False,True,True
45,10,40,>50K,True,False,False,False,False,False,True,True
22,9,55,<=50K,False,False,True,False,False,False,True,True
38,14,50,>50K,True,False,False,False,False,False,True,True
39,13,50,>50K,False,False,False,False,False,False,True,True
37,10,40,<=50K,False,False,False,False,False,False,True,True
56,7,50,<=50K,False,False,False,False,False,False,True,True
32,10,50,<=50K,False,False,True,False,False,False,True,True
53,10,40,>50K,True,False,False,True,False,False,False,False
38,11,40,<=50K,False,False,True,False,False,False,True,True
23,7,60,>50K,False,True,False,False,False,False,True,True
35,7,90,<=50K,False,False,True,False,False,False,True,True
38,10,65,>50K,False,False,False,False,False,False,True,True
19,10,20,<=50K,False,False,True,False,False,False,True,False
41,7,40,<=50K,False,False,False,False,False,False,True,True
22,6,25,<=50K,False,False,True,False,False,False,True,True
23,9,40,<=50K,False,False,True,False,False,False,True,False
36,14,40,>50K,False,False,False,True,False,False,False,True
45,11,40,<=50K,False,False,False,False,False,False,True,True
23,9,25,<=50K,False,True,True,False,False,False,True,True
21,7,40,<=50K,False,False,True,False,True,False,False,False
44,14,40,>50K,False,False,False,False,False,False,True,True
29,13,40,>50K,False,False,False,False,False,False,True,True
36,11,60,<=50K,False,True,False,False,False,False,True,True
18,5,40,<=50K,False,False,True,False,False,False,True,True
62,8,40,>50K,False,True,False,False,False,False,True,True
25,10,40,<=50K,True,False,True,False,True,False,False,True
34,12,45,<=50K,False,False,True,False,False,False,True,False
31,13,50,>50K,False,False,True,False,False,False,True,False
38,13,40,>50K,False,False,False,False,False,False,True,True
33,13,40,<=50K,False,False,False,False,False,False,True,True
28,12,30,<=50K,False,False,False,False,False,False,True,True
47,9,40,>50K,False,False,False,False,False,False,True,True
34,13,70,<=50K,False,False,False,False,False,False,True,True
26,15,60,>50K,False,False,False,False,False,False,True,True
36,10,44,>50K,False,False,False,False,False,False,True,True
28,9,40,<=50K,False,False,True,False,False,False,True,True
22,9,40,<=50K,False,False,True,False,True,False,False,True
47,10,35,<=50K,False,False,True,False,True,False,False,False
33,11,45,<=50K,False,False,True,False,False,False,True,True
34,14,40,>50K,False,True,True,False,False,False,True,False
25,9,40,<=50K,False,False,True,False,False,False,True,True
37,5,50,<=50K,False,False,False,False,False,False,True,True
36,9,40,<=50K,True,False,False,False,False,False,True,True
61,13,30,<=50K,True,False,True,False,False,False,True,True
57,10,40,<=50K,False,False,False,False,False,False,True,True
55,16,40,<=50K,False,False,True,False,False,False,True,True
20,9,40,<=50K,False,False,True,False,True,False,False,False
43,9,44,<=50K,False,False,True,False,True,False,False,False
54,9,40,>50K,False,False,False,False,False,False,True,True
25,10,40,<=50K,False,False,True,False,False,False,True,False
42,10,40,<=50K,False,False,True,False,False,False,True,True
17,7,10,<=50K,False,False,True,False,False,False,True,True
63,4,40,<=50K,False,False,False,False,False,False,False,False
19,10,30,<=50K,False,False,True,False,False,False,True,False
56,13,50,>50K,False,True,False,False,False,False,True,True
33,13,45,>50K,False,True,False,False,False,False,True,True
37,13,50,<=50K,False,False,False,False,False,False,True,True
27,4,45,<=50K,False,False,False,False,False,False,True,True
36,13,40,<=50K,True,False,False,False,False,False,True,True
30,9,65,>50K,False,True,False,False,False,False,True,True
22,13,55,<=50K,False,False,True,False,False,False,True,True
35,10,40,<=50K,False,False,False,False,False,False,True,True
20,9,45,<=50K,False,False,True,False,False,False,True,True
18,10,40,<=50K,False,False,True,False,False,False,True,False
25,8,40,<=50K,False,False,True,False,False,False,True,True
53,14,54,>50K,False,False,True,False,False,False,True,False
19,9,35,<=50K,False,False,True,False,False,False,True,False
