age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
47,12,40,False,False,False,False,False,False,True,False,True
43,14,50,False,False,True,False,False,False,True,True,False
24,10,40,False,False,True,False,False,False,True,True,False
27,10,50,True,False,False,False,False,False,True,True,False
32,9,40,False,False,False,False,False,False,True,True,False
37,9,12,False,False,True,False,False,False,True,False,False
26,9,60,False,False,False,False,False,False,True,True,False
43,13,60,False,False,False,False,False,False,True,True,True
50,9,40,False,False,False,False,False,False,True,False,False
20,9,80,False,True,True,False,False,False,True,True,False
37,9,45,False,False,False,False,False,False,True,True,True
43,9,45,False,False,True,False,True,False,False,False,False
37,9,50,False,False,False,False,False,False,True,True,True
53,5,36,False,False,True,False,False,False,True,False,False
44,16,40,False,False,False,False,False,False,True,True,True
25,9,40,False,False,True,False,False,False,True,False,False
17,7,20,False,False,True,False,False,False,True,False,False
19,9,50,False,False,True,False,False,False,True,True,False
53,9,40,True,False,False,False,False,False,True,False,True
44,10,50,False,False,False,False,False,False,True,True,False
51,9,40,False,False,False,False,True,False,False,True,True
49,9,43,False,False,False,False,False,False,True,False,False
35,10,40,False,False,False,False,False,False,True,True,False
44,9,45,False,False,True,False,False,False,True,True,False
54,14,60,False,False,False,False,False,False,True,True,False
37,10,35,False,False,True,False,True,False,False,False,False
18,10,15,False,False,True,False,False,False,True,False,False
24,10,40,False,False,False,False,False,False,True,True,False
29,9,50,False,False,True,False,False,False,True,False,False
35,9,40,False,False,True,False,False,False,True,True,False
56,9,48,False,False,False,False,False,False,True,True,True
24,13,45,False,False,True,True,False,False,False,True,False
43,14,40,False,False,False,False,False,False,True,True,True
73,9,15,False,False,False,False,False,False,True,False,False
47,10,40,True,False,False,False,False,False,True,True,False
49,8,39,False,False,False,False,False,False,True,True,False
38,13,40,False,False,False,False,False,False,True,True,True
31,9,40,False,False,False,False,True,False,False,True,False
39,10,40,False,False,True,False,False,False,False,False,False
42,13,40,False,False,True,False,False,False,True,False,False
41,14,45,False,False,False,True,False,False,False,True,True
35,13,45,False,False,False,False,False,False,True,True,True
38,9,45,False,False,False,False,False,False,True,True,False
31,9,40,False,False,True,False,False,False,True,False,False
51,9,70,True,False,False,False,False,False,True,True,False
38,13,48,False,False,True,False,False,False,True,True,True
40,10,42,True,False,False,False,False,False,True,True,True
21,9,30,False,False,True,False,False,False,True,False,False
44,10,40,False,False,True,False,False,False,True,True,False
55,9,40,False,False,False,False,False,False,True,True,True
29,9,45,False,False,True,False,False,False,True,True,False
49,14,50,False,False,False,False,False,False,True,False,True
31,11,42,False,False,False,False,False,False,True,True,False
24,14,90,False,False,True,False,False,False,True,True,False
46,10,40,False,False,True,False,True,False,False,True,False
26,9,40,False,False,True,False,True,False,False,True,False
35,13,38,False,False,True,False,False,False,True,True,False
27,11,50,False,False,True,False,False,False,True,True,False
64,13,35,False,True,False,False,False,False,True,True,True
26,13,40,False,False,True,False,False,False,True,True,False
21,9,16,False,False,True,False,False,False,True,False,False
45,13,45,False,False,True,False,False,False,True,True,True
57,9,72,True,False,False,False,False,False,True,True,False
30,13,40,False,False,False,False,False,False,True,True,True
45,7,32,False,False,False,False,False,False,True,False,False
50,4,30,False,False,True,False,False,False,True,False,False
38,13,40,False,False,True,False,False,False,True,False,False
43,10,60,False,True,False,False,False,False,True,True,False
42,10,55,False,False,False,False,False,False,True,False,False
32,13,40,False,False,True,False,False,False,True,True,False
20,9,40,False,False,True,False,False,False,True,False,False
27,9,35,False,False,True,False,False,False,True,False,False
45,7,40,False,False,False,False,False,False,True,False,False
40,9,40,False,False,True,False,False,False,True,False,False
38,9,60,False,False,True,False,False,False,True,True,False
37,9,40,False,False,True,False,False,False,True,False,False
60,6,40,False,False,True,False,False,False,True,False,False
53,9,45,False,True,False,False,True,False,False,True,True
25,13,40,False,False,False,False,False,False,True,False,False
47,13,60,False,True,True,True,False,False,False,True,False
40,9,70,False,True,True,False,False,False,True,True,False
19,10,10,False,False,True,False,False,False,True,False,False
42,10,50,False,False,False,False,False,False,True,False,True
41,13,40,False,False,True,False,False,False,True,False,False
28,6,45,False,False,True,False,True,False,False,True,False
46,14,50,False,False,True,False,False,False,True,False,True
49,13,20,False,False,False,False,False,False,True,False,True
24,9,40,False,False,True,False,True,False,False,True,False
32,7,40,False,False,False,False,False,False,True,True,False
71,9,20,False,False,False,False,False,False,True,True,False
26,10,40,False,False,False,False,False,False,True,True,True
29,9,40,False,False,False,False,False,False,True,True,False
50,10,50,False,False,False,False,False,False,True,True,True
51,11,50,False,False,False,False,False,False,True,True,True
49,9,40,False,False,False,False,True,False,False,False,True
31,6,40,False,False,False,False,False,False,True,True,False
23,7,40,False,False,False,False,False,False,True,True,False
59,9,40,True,False,False,False,False,False,True,True,False
43,10,40,False,False,False,False,False,False,True,True,True
38,13,40,False,False,False,False,False,False,True,True,True
37,9,40,False,False,False,False,False,False,True,True,False
29,6,40,False,False,True,False,False,False,True,True,False
39,13,50,False,False,False,False,False,False,True,True,True
31,12,38,False,False,True,False,False,False,True,True,False
42,13,45,True,False,False,False,False,False,True,False,True
35,14,35,True,False,False,False,False,False,True,False,True
39,14,40,False,False,False,True,False,False,False,True,True
40,12,40,False,False,True,False,False,False,True,False,False
66,3,40,False,False,False,False,False,False,True,False,False
30,5,40,True,False,False,False,False,False,True,True,False
43,12,40,False,False,True,False,False,False,True,True,False
47,5,50,False,False,True,False,False,False,True,False,False
45,14,40,False,False,True,True,False,False,False,False,False
31,10,40,False,False,False,False,True,False,False,True,False
33,9,40,False,False,False,False,False,False,True,True,True
32,13,40,False,False,True,False,False,False,True,True,False
28,12,40,False,False,False,False,True,False,False,True,False
50,9,40,True,False,False,False,False,False,True,True,True
63,4,40,False,False,True,False,False,False,True,False,False
28,13,40,False,False,False,False,False,False,True,True,False
38,10,40,False,False,False,False,True,False,False,False,False
52,9,38,False,False,True,False,False,False,True,False,False
38,15,40,False,True,False,True,False,False,False,True,True
41,9,40,False,False,True,False,False,False,True,True,False
50,14,38,True,False,True,False,False,False,True,True,False
59,7,40,False,False,False,False,False,False,True,True,False
32,9,49,False,False,False,False,False,False,True,True,False
73,4,10,True,False,False,False,False,False,True,True,False
52,9,38,False,True,True,False,False,False,True,True,False
57,9,60,False,False,False,False,False,False,True,True,False
35,11,50,False,False,False,False,False,False,True,True,True
51,13,56,False,False,False,False,False,False,True,True,True
22,7,35,False,False,False,False,True,False,False,False,False
49,9,40,False,False,False,False,False,False,True,True,True
22,9,40,False,False,True,False,True,False,False,True,False
46,9,40,True,False,False,False,False,False,True,True,False
48,9,40,False,False,True,False,False,False,True,False,False
52,9,40,False,False,False,False,False,False,True,True,False
43,13,50,True,False,False,False,False,False,True,True,True
25,4,40,False,False,False,False,False,False,True,True,False
31,4,40,False,False,True,False,False,False,True,True,False
19,10,36,False,False,True,False,False,False,True,True,False
51,9,84,False,False,False,False,False,False,True,True,True
51,13,40,False,False,True,False,False,False,True,True,True
22,9,40,False,True,True,False,False,False,True,False,True
37,9,35,True,False,True,False,True,False,False,False,False
19,10,30,False,False,True,False,False,False,True,False,False
45,9,55,False,False,True,False,False,False,True,False,False
21,10,10,True,False,True,False,False,False,True,True,False
52,9,40,False,False,False,False,False,False,True,False,False
46,10,24,True,False,False,False,False,False,True,True,False
42,14,38,True,False,True,False,False,False,True,False,False
56,9,40,False,False,True,False,False,False,True,True,False
23,9,40,False,False,True,False,False,False,True,False,False
58,14,40,False,False,False,False,False,False,True,True,False
70,9,30,False,False,False,False,False,False,True,True,False
30,10,40,False,False,True,False,False,False,True,True,False
45,13,40,False,False,False,True,False,False,False,True,False
23,10,44,False,False,True,False,False,False,True,True,False
38,10,40,True,False,False,False,False,False,True,True,False
38,13,40,False,False,False,False,False,False,True,False,False
38,11,40,False,False,False,False,False,False,True,True,False
53,4,40,False,False,True,False,False,False,False,True,False
45,9,40,True,False,True,False,True,False,False,True,False
21,10,40,False,False,True,False,False,False,True,False,False
34,13,40,False,False,True,False,False,False,True,False,False
38,9,45,False,True,False,False,False,False,True,True,True
21,9,40,False,False,False,False,False,False,True,True,False
23,5,36,False,False,True,False,True,False,False,True,False
28,13,50,False,False,True,False,False,False,True,True,False
29,9,45,False,True,True,False,True,False,False,True,False
25,13,40,True,False,True,False,False,False,True,False,False
44,14,60,True,False,True,False,False,False,True,False,False
